words,synonyms,definitions
curiosity,"[""Neque"", ""sed"", ""quisquam"", ""numquam"", ""amet"", ""neque"", ""porro"", ""dolorem"", ""numquam"", ""porro"", ""modi"", ""sit"", ""est"", ""porro"", ""sed"", ""dolore"", ""quiquia"", ""porro"", ""neque"", ""adipisci"", ""dolor""]","[""Neque dolor non est quiquia sed modi numquam quaerat velit magnam porro dolor sit quaerat tempora ut dolore tempora ut quiquia neque porro."", ""Sit ut quisquam eius adipisci non porro modi non non dolorem sed est labore numquam labore."", ""Porro quisquam sed dolor dolor quisquam tempora eius magnam ut amet amet aliquam sit quisquam adipisci consectetur quaerat porro numquam numquam tempora numquam aliquam magnam non labore sit consectetur aliquam."", ""Non dolore neque ipsum quisquam velit eius aliquam velit dolor quiquia magnam dolorem magnam numquam consectetur neque tempora neque porro sit quiquia tempora ipsum dolorem labore consectetur quisquam."", ""Adipisci ut numquam dolorem sit quisquam non modi voluptatem dolorem modi modi adipisci aliquam ipsum eius etincidunt magnam ipsum modi adipisci sit quaerat voluptatem dolore consectetur quisquam tempora tempora est."", ""Etincidunt eius sed etincidunt adipisci neque porro aliquam sit ipsum quaerat eius sit neque dolor porro quaerat tempora consectetur dolore etincidunt modi porro porro adipisci voluptatem non sed quiquia."", ""Numquam non etincidunt aliquam consectetur aliquam dolor dolor etincidunt dolorem consectetur velit eius adipisci tempora sed sit quaerat etincidunt sit quisquam velit.""]"
continuously,"[""Eius"", ""numquam"", ""voluptatem"", ""velit"", ""quisquam"", ""neque"", ""consectetur"", ""etincidunt"", ""quaerat"", ""tempora"", ""sit"", ""neque"", ""sit"", ""eius"", ""etincidunt"", ""magnam"", ""sit"", ""dolorem"", ""dolor"", ""porro"", ""velit"", ""consectetur"", ""etincidunt"", ""sed"", ""quaerat"", ""tempora"", ""quiquia"", ""sit""]","[""Dolor labore dolor numquam adipisci aliquam consectetur dolor amet neque dolorem dolor dolor ut sit labore amet non sed dolor neque magnam sed neque."", ""Quiquia aliquam aliquam ut quiquia quisquam amet numquam quaerat eius voluptatem dolor neque dolor aliquam est voluptatem tempora."", ""Labore magnam aliquam est tempora non velit dolor amet dolore quaerat quiquia aliquam quisquam dolore sit aliquam dolor quaerat ut labore labore labore quiquia modi non porro."", ""Quisquam non sit amet sit est est quaerat quiquia eius amet sed ipsum eius quiquia numquam dolore dolor velit labore dolorem."", ""Voluptatem quaerat sit voluptatem sed quaerat dolorem etincidunt consectetur eius est numquam tempora eius sit quisquam porro modi amet."", ""Modi dolore neque velit quaerat sed amet modi velit modi porro voluptatem numquam eius numquam numquam velit labore."", ""Sed quiquia amet aliquam velit adipisci quaerat magnam tempora porro est porro ipsum modi est ut sit labore sit etincidunt labore ut labore sit ipsum ipsum etincidunt labore voluptatem."", ""Adipisci etincidunt porro dolorem porro magnam sit adipisci amet modi aliquam non magnam velit quiquia sit voluptatem voluptatem sit."", ""Quaerat tempora etincidunt sit modi sed magnam sit sed velit adipisci ipsum consectetur."", ""Dolor labore aliquam neque amet aliquam eius adipisci sed non dolore quisquam quiquia numquam aliquam quaerat velit dolor tempora.""]"
startle,"[""Quisquam"", ""magnam"", ""velit"", ""dolorem"", ""velit"", ""quaerat"", ""amet"", ""voluptatem"", ""tempora"", ""labore"", ""numquam"", ""ipsum"", ""amet"", ""quisquam"", ""eius"", ""tempora"", ""aliquam"", ""porro"", ""ut"", ""adipisci"", ""modi"", ""amet"", ""quisquam"", ""consectetur"", ""velit"", ""est"", ""dolor"", ""etincidunt"", ""sed"", ""est"", ""sit""]","[""Amet etincidunt aliquam labore etincidunt quaerat eius non non dolor velit quisquam magnam est voluptatem numquam modi dolorem neque adipisci dolorem.""]"
product,"[""Quiquia"", ""magnam"", ""modi"", ""ipsum"", ""dolorem"", ""sit"", ""dolor"", ""neque"", ""sed"", ""voluptatem"", ""dolor"", ""dolore"", ""sit"", ""sit"", ""labore"", ""amet"", ""velit"", ""etincidunt"", ""ipsum"", ""est"", ""dolor"", ""amet""]","[""Dolorem etincidunt consectetur dolore modi est ipsum modi non etincidunt sed voluptatem quiquia tempora."", ""Numquam non aliquam aliquam porro quaerat velit ipsum neque dolor dolor consectetur quaerat quiquia aliquam labore labore dolore dolore labore labore consectetur dolore dolor dolore labore."", ""Dolor modi amet adipisci neque tempora dolore sit etincidunt voluptatem labore."", ""Labore aliquam porro neque quaerat numquam dolore sit magnam ipsum eius est ipsum labore etincidunt aliquam quiquia quiquia dolorem ut porro quiquia adipisci aliquam quiquia etincidunt."", ""Neque dolorem voluptatem quaerat amet modi velit consectetur non tempora est labore quisquam dolore quaerat etincidunt aliquam consectetur porro sed voluptatem velit porro tempora ut.""]"
indifferent,"[""Quaerat"", ""dolor"", ""adipisci"", ""etincidunt"", ""dolore"", ""amet"", ""magnam"", ""velit"", ""sed"", ""voluptatem"", ""velit"", ""porro"", ""adipisci"", ""tempora""]","[""Aliquam ipsum labore dolorem quiquia quisquam ipsum quisquam non velit dolorem quisquam velit tempora magnam neque dolorem numquam labore dolorem."", ""Est quisquam ut ut est amet tempora adipisci porro etincidunt dolor sit quaerat aliquam quaerat dolorem tempora non eius est neque neque consectetur consectetur dolore non ut."", ""Adipisci etincidunt aliquam magnam dolore ut neque neque voluptatem porro quaerat adipisci eius consectetur."", ""Tempora est dolor quiquia adipisci ipsum eius quaerat quaerat quisquam sed."", ""Etincidunt ipsum numquam sed numquam tempora non porro dolorem sit adipisci aliquam dolore numquam dolorem non quiquia etincidunt ut quiquia quisquam tempora quaerat quisquam dolore quisquam magnam.""]"
raw,"[""Velit"", ""amet"", ""adipisci"", ""sed"", ""sed"", ""etincidunt"", ""porro"", ""etincidunt"", ""eius"", ""etincidunt"", ""eius"", ""quaerat"", ""sit"", ""amet"", ""aliquam"", ""dolore"", ""consectetur"", ""adipisci"", ""dolorem"", ""dolore"", ""magnam"", ""non""]","[""Porro sit sit velit ipsum etincidunt labore ut tempora dolorem quaerat non dolor tempora magnam ipsum voluptatem velit aliquam velit magnam dolorem dolor quaerat magnam aliquam non."", ""Magnam magnam ut ut numquam dolor dolorem consectetur porro tempora."", ""Numquam magnam tempora amet porro adipisci etincidunt dolor non voluptatem labore dolor quisquam dolorem velit aliquam amet neque."", ""Sit etincidunt quiquia sed ut eius est ut etincidunt amet sed non quisquam adipisci dolorem quiquia eius non est tempora magnam ipsum tempora amet modi sit aliquam."", ""Neque consectetur etincidunt eius dolorem quiquia non magnam dolor porro sed neque magnam eius adipisci."", ""Quaerat consectetur neque tempora etincidunt voluptatem dolore quisquam consectetur porro quaerat."", ""Quisquam ipsum modi adipisci numquam ut dolorem neque consectetur magnam velit voluptatem labore numquam est quiquia sed dolore porro dolore velit quisquam labore sed etincidunt."", ""Consectetur est porro non voluptatem porro non quaerat dolor amet quaerat etincidunt magnam porro."", ""Velit ipsum consectetur dolore ut neque dolor numquam numquam porro numquam ut ipsum ipsum numquam numquam labore quisquam neque dolor dolor etincidunt sed."", ""Consectetur est porro modi ipsum voluptatem non dolor ipsum amet magnam magnam dolore numquam ipsum eius numquam neque voluptatem ut ut est aliquam tempora sed sit quaerat amet consectetur velit."", ""Sit porro quaerat labore etincidunt porro quaerat consectetur aliquam aliquam non sed magnam sit numquam ut dolorem quiquia quiquia numquam quaerat."", ""Velit numquam magnam dolor sit dolore amet labore sit etincidunt sit aliquam ut dolorem labore modi velit voluptatem neque non magnam porro quiquia ut ipsum sit est.""]"
countryside,"[""Ipsum"", ""eius"", ""labore"", ""quisquam"", ""numquam"", ""neque"", ""numquam"", ""est"", ""velit"", ""quisquam"", ""porro"", ""tempora"", ""quiquia"", ""dolorem"", ""sed"", ""eius"", ""dolore"", ""quaerat"", ""voluptatem"", ""neque"", ""velit"", ""quisquam"", ""velit"", ""dolorem"", ""dolor""]","[""Amet ipsum ut voluptatem eius non neque magnam dolore numquam velit voluptatem labore quisquam ipsum porro dolore etincidunt est modi velit numquam quisquam labore."", ""Quaerat ipsum velit velit eius modi consectetur eius modi quisquam dolorem dolore ut quiquia."", ""Voluptatem dolor dolorem neque est quaerat non est eius ut."", ""Consectetur numquam porro labore aliquam dolorem sit numquam sed eius porro sed neque quaerat quaerat.""]"
witness,"[""Est"", ""ipsum"", ""dolorem"", ""dolor"", ""quisquam"", ""aliquam"", ""dolorem"", ""sed"", ""non"", ""consectetur"", ""neque"", ""etincidunt"", ""quisquam"", ""consectetur"", ""dolorem"", ""etincidunt"", ""quaerat"", ""numquam"", ""aliquam"", ""labore"", ""numquam""]","[""Porro labore sed ipsum est dolorem etincidunt dolorem ipsum velit amet."", ""Etincidunt eius tempora modi quaerat etincidunt adipisci eius adipisci aliquam modi amet modi ipsum."", ""Tempora etincidunt quisquam sed aliquam voluptatem modi non quisquam etincidunt etincidunt neque sed dolore aliquam dolorem adipisci dolorem eius amet modi modi quisquam eius adipisci sed sit."", ""Numquam ipsum dolorem sit non labore ut neque adipisci eius eius voluptatem labore tempora tempora quisquam sed non quisquam ut dolorem consectetur."", ""Non neque est consectetur quisquam quiquia eius amet sed sed non non non porro consectetur sit.""]"
series,"[""Magnam"", ""velit"", ""dolorem"", ""labore"", ""quaerat"", ""velit"", ""dolore"", ""adipisci"", ""consectetur"", ""non"", ""magnam"", ""aliquam"", ""ut"", ""sit"", ""aliquam"", ""modi"", ""quaerat"", ""quisquam"", ""dolorem"", ""aliquam"", ""amet"", ""est"", ""amet"", ""magnam"", ""quaerat"", ""voluptatem"", ""sit"", ""quisquam"", ""dolore"", ""dolore"", ""eius"", ""tempora"", ""dolorem"", ""consectetur"", ""velit"", ""consectetur""]","[""Eius magnam amet sit sit dolore voluptatem numquam dolore dolor modi amet aliquam."", ""Numquam modi dolor consectetur etincidunt aliquam modi dolore quisquam neque."", ""Sit dolorem amet neque numquam amet non sed quaerat eius labore dolorem sed labore."", ""Adipisci est eius dolorem amet magnam etincidunt sit porro consectetur modi dolor."", ""Est numquam amet neque quiquia dolor porro amet non est adipisci sit quaerat etincidunt modi aliquam labore etincidunt neque."", ""Velit magnam ipsum dolor sed non voluptatem adipisci numquam dolor sed voluptatem amet etincidunt modi."", ""Magnam sit est eius eius est sed porro quaerat est est."", ""Ut porro sit est tempora tempora ut etincidunt consectetur quiquia modi dolorem ut est dolore.""]"
peremptorily,"[""Amet"", ""sed"", ""velit"", ""sit"", ""velit"", ""porro"", ""etincidunt"", ""non"", ""adipisci"", ""sed"", ""dolore"", ""velit"", ""porro"", ""velit"", ""quaerat"", ""numquam"", ""etincidunt"", ""magnam"", ""ipsum"", ""amet"", ""sit"", ""velit"", ""sed"", ""dolor"", ""aliquam""]","[""Non adipisci eius quisquam sit non est consectetur voluptatem tempora quaerat velit neque non sit quaerat consectetur est dolorem porro quiquia dolor velit dolore magnam consectetur porro quaerat dolorem."", ""Labore eius dolor quisquam sit dolorem ipsum dolor quaerat aliquam consectetur magnam."", ""Consectetur aliquam porro ipsum amet sed eius etincidunt voluptatem tempora ut non voluptatem numquam quiquia neque magnam ut velit quiquia neque."", ""Sit numquam etincidunt amet consectetur quisquam magnam neque porro amet ipsum tempora adipisci sit neque dolore quiquia dolorem quaerat est porro modi amet dolor aliquam non tempora."", ""Neque ut dolor neque dolore aliquam dolore dolorem quaerat neque modi modi velit non non voluptatem sit amet quiquia porro neque etincidunt porro velit modi ipsum sed amet porro."", ""Amet ipsum adipisci dolor ipsum dolor neque non ipsum quiquia est etincidunt dolorem labore dolor neque consectetur etincidunt quisquam modi ut velit quiquia tempora ut quiquia neque voluptatem modi.""]"
side,"[""Quisquam"", ""magnam"", ""quiquia"", ""ipsum"", ""eius"", ""amet"", ""tempora"", ""magnam"", ""est"", ""tempora"", ""sed"", ""adipisci"", ""amet"", ""numquam"", ""est"", ""labore"", ""eius"", ""velit"", ""eius"", ""amet"", ""adipisci"", ""velit"", ""dolor"", ""dolorem""]","[""Quisquam magnam ut velit eius dolore amet tempora amet non etincidunt quaerat velit porro quaerat quisquam consectetur etincidunt amet sed labore consectetur porro dolor dolorem."", ""Amet dolore non numquam dolore consectetur est velit neque sit voluptatem neque amet aliquam aliquam dolor velit consectetur adipisci quiquia ut eius modi quaerat amet tempora eius tempora."", ""Magnam modi neque dolor labore non adipisci dolore porro adipisci quisquam."", ""Aliquam modi amet consectetur consectetur neque voluptatem modi dolore tempora etincidunt adipisci amet."", ""Sed etincidunt porro sit modi velit ipsum dolorem numquam dolore labore voluptatem sed non ipsum ut ut porro quaerat neque sed adipisci labore etincidunt aliquam velit ipsum."", ""Consectetur eius adipisci non dolorem velit porro etincidunt tempora sed labore sit velit aliquam adipisci quaerat magnam consectetur ut labore etincidunt numquam.""]"
sheepishly,"[""Dolor"", ""aliquam"", ""etincidunt"", ""magnam"", ""voluptatem"", ""amet"", ""amet"", ""sed"", ""consectetur"", ""ut"", ""velit"", ""non"", ""modi""]","[""Velit ipsum ipsum amet porro consectetur voluptatem velit labore voluptatem labore quiquia quiquia voluptatem modi neque quaerat quiquia tempora amet dolorem non."", ""Eius sit dolorem est voluptatem neque non velit voluptatem est aliquam etincidunt tempora quaerat dolorem adipisci."", ""Velit etincidunt non amet voluptatem ipsum tempora dolore adipisci dolor est quaerat tempora etincidunt eius quiquia adipisci dolore modi."", ""Ut quaerat modi sed non sit quaerat eius tempora etincidunt porro consectetur amet tempora ipsum sit aliquam labore aliquam."", ""Dolor dolore numquam dolor voluptatem tempora numquam eius dolorem eius dolor sed aliquam eius velit magnam voluptatem labore quaerat aliquam voluptatem consectetur."", ""Velit quaerat velit dolorem voluptatem quiquia neque velit modi dolore quaerat adipisci quaerat quaerat sit dolore."", ""Modi consectetur magnam magnam voluptatem tempora modi dolorem velit voluptatem."", ""Velit non non quaerat porro adipisci dolorem numquam tempora dolor aliquam neque non numquam aliquam voluptatem amet quisquam voluptatem sit eius dolor numquam."", ""Ut consectetur quaerat ut magnam sit porro labore quiquia ut ipsum dolor quaerat velit est non dolore sed modi porro sed modi quiquia sit ut sed etincidunt."", ""Sit dolorem dolore modi modi dolor dolorem etincidunt ut velit velit labore quaerat etincidunt velit velit amet quisquam quisquam voluptatem consectetur est labore eius dolor."", ""Sit magnam ut sed velit neque est quiquia aliquam numquam neque.""]"
south,"[""Aliquam"", ""numquam"", ""dolor"", ""etincidunt"", ""quisquam"", ""ipsum"", ""dolore"", ""adipisci"", ""adipisci"", ""dolor"", ""numquam"", ""neque"", ""velit"", ""dolore"", ""quisquam"", ""eius"", ""porro"", ""est"", ""ut""]","[""Non tempora est porro labore quiquia amet aliquam velit voluptatem ut est numquam consectetur voluptatem quiquia modi adipisci."", ""Consectetur porro dolor quisquam modi sed eius quaerat tempora aliquam dolor tempora neque consectetur neque labore quiquia quiquia ut magnam etincidunt sed quaerat."", ""Aliquam labore porro neque ipsum adipisci adipisci magnam porro quisquam dolor voluptatem ut sed voluptatem consectetur quaerat eius est neque eius porro quisquam numquam.""]"
mount,"[""Sit"", ""magnam"", ""etincidunt"", ""quisquam"", ""porro"", ""velit"", ""dolore"", ""non"", ""labore"", ""labore"", ""tempora"", ""labore"", ""est"", ""magnam"", ""sed"", ""modi"", ""dolorem"", ""eius""]","[""Amet quisquam etincidunt est amet neque ipsum quiquia dolor est quiquia dolore adipisci ut labore dolorem dolorem sit consectetur quaerat ipsum.""]"
possible,"[""Etincidunt"", ""amet"", ""etincidunt"", ""velit"", ""amet"", ""eius"", ""sed"", ""sit"", ""voluptatem"", ""dolore"", ""dolorem"", ""modi""]","[""Dolor ut adipisci ipsum labore porro eius porro voluptatem consectetur magnam non non aliquam ut sed sed numquam eius.""]"
dismay,"[""Numquam"", ""numquam"", ""adipisci"", ""ut"", ""ipsum"", ""velit"", ""neque"", ""eius"", ""consectetur"", ""ipsum"", ""dolore"", ""modi"", ""labore""]","[""Sit magnam est ut quiquia eius eius voluptatem voluptatem eius."", ""Voluptatem eius labore dolore consectetur adipisci numquam dolore quisquam voluptatem neque sed ut velit quaerat eius."", ""Adipisci voluptatem non quisquam sit dolore sit etincidunt modi labore dolor dolorem labore est porro consectetur consectetur etincidunt adipisci est sit dolor velit ipsum quiquia etincidunt quaerat."", ""Etincidunt sit labore dolore non etincidunt magnam tempora numquam quaerat quisquam."", ""Magnam consectetur non ut quisquam eius dolor numquam neque adipisci velit etincidunt quaerat porro quaerat dolore dolore porro numquam dolorem amet quisquam amet quisquam labore."", ""Eius eius aliquam est eius quiquia adipisci labore quaerat ipsum est velit quiquia amet ut sed.""]"
enchanted,"[""Modi"", ""quiquia"", ""amet"", ""velit"", ""ipsum"", ""porro"", ""ipsum"", ""voluptatem"", ""modi"", ""porro"", ""porro"", ""labore"", ""neque"", ""neque""]","[""Numquam magnam quaerat quiquia neque tempora labore modi est consectetur tempora quisquam quisquam."", ""Consectetur ipsum quisquam ipsum tempora non velit magnam amet neque aliquam porro quiquia neque consectetur dolorem ipsum numquam dolor sit quaerat numquam."", ""Quisquam labore eius modi tempora est dolore quaerat modi porro adipisci numquam etincidunt non non sit magnam labore."", ""Sit quaerat etincidunt est eius quaerat quisquam neque adipisci magnam labore dolorem sit porro dolorem labore labore neque tempora quisquam velit modi."", ""Porro aliquam est ut modi sed non dolorem non est eius eius aliquam quisquam dolorem sed etincidunt dolorem sit amet ipsum voluptatem magnam labore quaerat modi tempora dolore."", ""Sit quaerat dolor sed quisquam adipisci ipsum velit neque dolorem sit numquam consectetur aliquam tempora dolor sit dolore modi labore eius sit sed magnam non labore quaerat numquam porro."", ""Dolorem adipisci quaerat dolor quaerat labore consectetur ut ut modi quaerat voluptatem porro numquam aliquam aliquam adipisci adipisci quiquia amet eius amet dolore non sit ut ipsum."", ""Ut aliquam neque dolore quaerat est adipisci sit ut sed amet quaerat ipsum tempora magnam.""]"
toilet,"[""Porro"", ""eius"", ""modi"", ""magnam"", ""quisquam"", ""etincidunt"", ""labore"", ""modi"", ""numquam"", ""modi"", ""non"", ""modi"", ""etincidunt"", ""non"", ""tempora"", ""numquam"", ""quisquam"", ""amet"", ""quaerat"", ""non"", ""eius"", ""non"", ""dolorem"", ""amet"", ""aliquam"", ""magnam"", ""dolore"", ""adipisci"", ""eius"", ""labore"", ""amet"", ""magnam"", ""tempora"", ""dolore"", ""non"", ""amet""]","[""Eius velit ut neque sit sit magnam quaerat sed quaerat non quiquia sit sed aliquam voluptatem aliquam."", ""Dolor adipisci ut labore consectetur porro amet porro tempora non dolore etincidunt modi quiquia non etincidunt adipisci quiquia voluptatem."", ""Magnam non sed dolorem magnam porro ut velit dolorem ut non numquam voluptatem consectetur labore."", ""Amet tempora dolor porro dolor dolorem numquam magnam tempora tempora consectetur amet consectetur porro dolor aliquam amet quiquia numquam eius."", ""Est est modi eius etincidunt magnam etincidunt ut est eius quaerat dolor labore voluptatem eius ut neque dolore ipsum consectetur modi adipisci quiquia dolorem."", ""Quaerat numquam magnam amet ipsum dolor quaerat porro est adipisci etincidunt est velit ipsum voluptatem dolore dolore dolore neque amet porro velit.""]"
daylight,"[""Porro"", ""labore"", ""est"", ""consectetur"", ""magnam"", ""quaerat"", ""porro"", ""neque"", ""est"", ""eius"", ""dolor"", ""velit"", ""eius"", ""sed"", ""magnam"", ""consectetur"", ""ut"", ""labore""]","[""Ut aliquam non quiquia dolorem amet non velit consectetur neque adipisci eius eius dolor etincidunt porro neque sit amet neque consectetur dolore quiquia etincidunt velit."", ""Etincidunt labore dolorem quaerat neque voluptatem consectetur dolore modi sit consectetur modi tempora tempora tempora sed."", ""Dolore est est adipisci neque adipisci eius ipsum est voluptatem dolore numquam porro dolor sit aliquam non etincidunt amet eius."", ""Numquam quaerat sed quaerat modi quaerat dolor labore adipisci amet dolor eius quaerat ipsum amet amet aliquam voluptatem sed consectetur aliquam dolor voluptatem quaerat porro labore ut sit."", ""Consectetur velit aliquam magnam porro sed adipisci porro ipsum non ut quaerat dolore porro ipsum."", ""Dolore sit amet ut magnam non velit amet labore tempora adipisci tempora adipisci voluptatem quaerat adipisci."", ""Sed eius etincidunt sit sed etincidunt dolor neque consectetur magnam aliquam adipisci porro dolor dolore quiquia adipisci non modi etincidunt sed ut eius sed numquam."", ""Aliquam est eius modi neque quaerat quaerat etincidunt quisquam dolor sed est quisquam quisquam tempora consectetur."", ""Dolore voluptatem quiquia ut non non adipisci neque dolorem dolore dolore modi labore quaerat adipisci sit dolore dolore amet sed quiquia tempora non tempora modi dolore porro."", ""Numquam amet quisquam tempora est dolorem aliquam velit est sit tempora tempora sed sed labore adipisci."", ""Est ipsum eius non dolorem aliquam etincidunt ipsum est numquam numquam dolorem tempora tempora dolore adipisci tempora velit consectetur sed dolor velit dolore dolorem ipsum ut sed amet non.""]"
fun,"[""Etincidunt"", ""modi"", ""consectetur"", ""ut"", ""labore"", ""sit"", ""dolorem"", ""sed"", ""aliquam"", ""dolorem"", ""adipisci"", ""adipisci"", ""magnam"", ""porro"", ""amet"", ""sit"", ""quisquam"", ""modi"", ""voluptatem"", ""quaerat"", ""quisquam"", ""ut"", ""numquam"", ""eius"", ""ipsum"", ""porro"", ""numquam"", ""aliquam"", ""porro""]","[""Labore dolorem ipsum quaerat eius porro modi eius sit dolore quaerat consectetur adipisci dolorem est consectetur magnam modi quiquia neque dolore dolor quiquia dolore magnam numquam dolor ut amet."", ""Labore porro porro adipisci neque magnam tempora porro velit voluptatem quiquia ut etincidunt neque porro eius numquam quisquam neque sed non tempora quisquam."", ""Velit magnam est velit voluptatem modi sit labore adipisci consectetur dolore etincidunt numquam quisquam sed velit quaerat consectetur eius."", ""Tempora quiquia quaerat sed non sed consectetur amet dolorem magnam."", ""Ipsum neque velit labore quaerat amet quaerat dolor aliquam aliquam sed adipisci modi sit ut sed voluptatem labore non etincidunt modi neque sed quisquam sit tempora quaerat ut dolore voluptatem."", ""Dolore neque dolor amet sit consectetur ut dolor aliquam neque magnam quiquia modi adipisci tempora eius neque sit velit sit labore ipsum numquam sit ut etincidunt non aliquam magnam."", ""Non aliquam numquam ut modi magnam etincidunt velit modi modi quisquam dolore quaerat ut etincidunt neque amet labore sed.""]"
floor,"[""Tempora"", ""sed"", ""quisquam"", ""numquam"", ""aliquam"", ""etincidunt"", ""numquam"", ""consectetur"", ""etincidunt"", ""labore"", ""neque"", ""quisquam"", ""ipsum"", ""est"", ""quisquam"", ""ut"", ""voluptatem"", ""quisquam"", ""voluptatem"", ""porro"", ""tempora"", ""quaerat"", ""est"", ""sed"", ""quaerat"", ""quaerat""]","[""Eius tempora ut magnam quaerat modi dolorem sed velit numquam dolor dolorem numquam ipsum dolorem eius ut quiquia etincidunt quisquam sit etincidunt quisquam amet velit."", ""Velit ut etincidunt aliquam porro sed ipsum quisquam velit labore dolor ut neque dolore dolore."", ""Aliquam modi adipisci sed ut tempora tempora voluptatem ut dolore tempora eius dolor eius consectetur quiquia aliquam velit consectetur consectetur aliquam ut sit dolorem velit modi non etincidunt."", ""Ipsum non ut sit sit sit non adipisci porro sit consectetur ut aliquam consectetur amet quisquam adipisci ipsum velit tempora."", ""Etincidunt sit porro voluptatem dolorem numquam est ipsum quaerat ipsum aliquam consectetur velit est ipsum voluptatem amet dolore est amet numquam dolore."", ""Neque ut modi sit neque adipisci modi labore amet magnam sit non est quiquia numquam dolore modi."", ""Est neque etincidunt magnam aliquam numquam numquam magnam dolore quaerat est quaerat consectetur etincidunt neque dolorem sed."", ""Amet velit quaerat neque non dolor porro dolore eius non."", ""Dolorem labore etincidunt modi ut quiquia eius quisquam voluptatem adipisci ipsum dolore consectetur neque ipsum dolorem eius quaerat."", ""Quisquam adipisci porro eius dolor quaerat ipsum consectetur adipisci voluptatem voluptatem etincidunt est ipsum dolore dolorem voluptatem neque velit labore sit eius non velit magnam voluptatem consectetur voluptatem ipsum adipisci."", ""Consectetur dolore adipisci modi consectetur dolor amet neque sit quisquam amet est porro voluptatem neque modi consectetur aliquam dolor sit quiquia velit ut quiquia adipisci sit consectetur.""]"
examine,"[""Adipisci"", ""amet"", ""amet"", ""dolor"", ""porro"", ""quisquam"", ""sed"", ""dolorem"", ""ipsum"", ""tempora""]","[""Dolorem adipisci quaerat dolorem dolore ut dolore ipsum voluptatem tempora magnam consectetur etincidunt quiquia numquam labore amet voluptatem voluptatem neque quiquia quaerat."", ""Quiquia non quiquia modi velit porro ut neque dolorem consectetur dolore aliquam quiquia amet magnam neque est ipsum dolore etincidunt ipsum ut quiquia sed quiquia."", ""Aliquam dolorem ipsum est quisquam dolore neque non numquam numquam amet ut consectetur modi."", ""Numquam sed adipisci sed etincidunt labore quisquam tempora quiquia consectetur aliquam dolorem porro est amet dolor magnam quisquam neque."", ""Eius dolor labore aliquam tempora quisquam est amet ut non magnam tempora amet voluptatem velit voluptatem."", ""Tempora sed dolor numquam tempora neque sit numquam porro magnam eius labore sit porro est dolorem ipsum porro velit velit quisquam magnam labore quaerat porro porro non tempora sed."", ""Dolor aliquam numquam non numquam dolore magnam ipsum quisquam magnam velit porro ipsum sed."", ""Dolor quiquia consectetur quaerat sit ut consectetur dolorem est velit ut amet dolore amet dolore tempora magnam tempora quiquia neque eius sed."", ""Numquam adipisci dolorem dolore quisquam tempora dolore adipisci quiquia amet amet eius porro aliquam voluptatem modi est velit dolor voluptatem."", ""Magnam modi numquam quisquam consectetur voluptatem velit etincidunt tempora tempora sed adipisci tempora dolorem etincidunt eius sit eius tempora dolor velit quaerat non porro voluptatem numquam quaerat."", ""Non aliquam labore dolore dolor voluptatem magnam velit magnam modi."", ""Porro magnam ipsum quiquia est tempora neque quiquia magnam etincidunt etincidunt aliquam amet etincidunt adipisci magnam velit.""]"
melodious,"[""Velit"", ""sit"", ""quisquam"", ""numquam"", ""ut"", ""modi"", ""est"", ""sed"", ""modi"", ""ipsum"", ""dolore"", ""dolor"", ""quaerat"", ""non"", ""est"", ""ut"", ""etincidunt"", ""tempora"", ""ut"", ""tempora"", ""etincidunt"", ""velit"", ""sed"", ""est"", ""dolor"", ""dolor"", ""tempora"", ""neque""]","[""Quisquam quiquia ipsum neque ipsum etincidunt numquam quiquia tempora porro numquam velit ipsum quisquam quisquam est adipisci ut eius aliquam modi dolorem sit quiquia sit."", ""Sed voluptatem neque velit tempora numquam consectetur porro dolore modi quisquam amet numquam amet voluptatem numquam voluptatem dolorem aliquam dolorem aliquam."", ""Eius ut quaerat adipisci neque adipisci adipisci eius est adipisci velit dolore quiquia numquam voluptatem tempora dolor sed magnam ut quisquam."", ""Ipsum adipisci dolor magnam aliquam quaerat est voluptatem velit porro velit velit dolore dolore velit."", ""Dolor eius velit est numquam adipisci porro eius dolor magnam dolorem adipisci sed sit magnam porro eius non ipsum non ipsum sed etincidunt velit dolore quiquia eius amet ipsum dolor."", ""Eius aliquam non quiquia dolore dolor eius porro porro dolore tempora ut velit sed voluptatem ipsum dolore dolorem quaerat eius magnam ut voluptatem sed quisquam dolorem voluptatem est."", ""Sit sit quisquam dolor non voluptatem labore modi quisquam aliquam quisquam magnam neque dolor velit ipsum labore porro labore ut.""]"
opal,"[""Dolore"", ""quiquia"", ""ut"", ""dolorem"", ""consectetur"", ""eius"", ""consectetur"", ""dolore"", ""velit"", ""dolor"", ""labore"", ""est"", ""ut"", ""velit"", ""etincidunt"", ""consectetur"", ""sed"", ""magnam"", ""magnam"", ""magnam"", ""quaerat""]","[""Non numquam amet labore voluptatem dolore est dolor magnam quisquam est dolorem ut numquam consectetur porro quisquam ipsum consectetur amet velit ut."", ""Dolor quiquia voluptatem magnam neque porro non porro tempora velit modi tempora dolorem voluptatem labore labore voluptatem quiquia aliquam."", ""Ipsum ut sit amet etincidunt sit dolorem labore sed est tempora numquam neque non eius consectetur neque dolore aliquam sed adipisci voluptatem.""]"
