word_lc,cos_dist,count,root_word,lemma_count
dock,0.26849,0.1,lighted,4
motorcar,0.26847,0.35,resplendent,1
windshield,0.26834,0.3,illuminated,1
foreground,0.26808,0.4,illuminated,1
spirit,0.26803,0.4,radiant,1
entertain,0.26795,0.15,dazzling,2
effect,0.2678,0.45,intense,3
dancing,0.26764,0.55,scintillating,2
vinous,0.2676,0.55,lustrous,1
sentimentality,0.26758,0.15,coruscating,1
bastard,0.26731,0.1,brilliant,1
introduction,0.26709,0.35,scintillating,5
disconcert,0.26705,0.15,dazzling,1
retina,0.26704,0.35,illuminated,1
present,0.26692,0.3,illuminated,6
fight,0.26669,0.05,intense,5
luckily,0.26664,0.05,brilliant,2
cynically,0.26663,0.2,brilliant,1
handkerchief,0.26662,0.4,resplendent,3
stain,0.26659,0.3,luminescent,2
suppression,0.26643,0.1,intense,1
bounce,0.2664,0.35,scintillating,1
ramble,0.26637,0.15,scintillating,1
evidently,0.26633,0.4,brilliant,8
began,0.26626,0.1,intense,1
fingerless,0.26614,0.25,luminescent,1
sense,0.26611,0.05,vivid,3
foghorn,0.26607,0.35,phosphorescent,1
fling,0.26601,0.3,scintillating,1
jewellery,0.26595,0.2,lustrous,2
specimen,0.26575,0.4,phosphorescent,2
sauterne,0.2657,0.35,coruscating,1
worn,0.26566,0.45,resplendent,1
morning,0.26558,0.15,shining,31
deliver,0.26553,0.15,dazzling,1
square,0.26551,0.1,lighted,5
stripe,0.26541,0.2,bright,1
unnecessary,0.2654,0.1,intense,1
provocation,0.26533,0.15,intense,1
tonight,0.26529,0.2,scintillating,4
sleigh,0.26511,0.25,lighted,1
surprised,0.2651,0.1,brilliant,10
precisely,0.26509,0.25,brilliant,2
mind,0.26508,0.1,vivid,11
cotton,0.26501,0.1,lustrous,1
obliterate,0.26498,0.25,dazzling,1
corrugated,0.26498,0.35,phosphorescent,1
sagely,0.26493,0.25,brilliant,1
distasteful,0.26492,0.25,brilliant,1
chilled,0.26492,0.7,radiant,1
nonsense,0.26484,0.15,brilliant,1
hurried,0.26483,0.3,gleaming,1
different,0.26477,0.15,bright,4
honour,0.26473,0.15,resplendent,2
nymph,0.26467,0.35,luminescent,1
mop,0.26452,0.15,gleaming,1
awake,0.26437,0.45,vivid,2
period,0.2643,0.05,intense,2
stroll,0.26426,0.35,resplendent,4
thing,0.26426,0.1,brilliant,66
murmur,0.26421,0.15,coruscating,16
aesthetic,0.26419,0.65,dazzling,1
gruffly,0.26418,0.1,gleaming,1
accusingly,0.26418,0.25,gleaming,2
literary,0.26417,0.5,coruscating,1
ravage,0.26415,0.05,coruscating,1
lurch,0.26406,0.05,coruscating,3
midnight,0.26391,0.5,lighted,5
incurably,0.26386,0.6,brilliant,1
muffled,0.26381,0.65,intense,2
agreeable,0.26373,0.5,scintillating,1
slight,0.26348,0.45,bright,2
ripple,0.26342,0.6,glowing,4
convinced,0.26335,0.05,brilliant,1
questioningly,0.26317,0.1,gleaming,1
disdain,0.26313,0.35,gleaming,1
levity,0.26311,0.35,scintillating,1
photograph,0.26302,0.3,illuminated,6
embrace,0.26285,0.3,resplendent,1
contemptuously,0.26284,0.25,coruscating,2
water,0.26281,0.25,phosphorescent,9
heavily,0.2628,0.25,intense,2
rush,0.26277,0.1,intense,9
early,0.26276,0.15,intense,6
fool,0.26257,0.15,brilliant,9
today,0.26241,0.1,bright,7
cloud,0.26228,0.45,shining,4
illustration,0.26224,0.15,vivid,1
cloth,0.2622,0.4,lustrous,1
disintegrate,0.26204,0.2,coruscating,1
simplicity,0.26199,0.35,dazzling,2
superiority,0.26199,0.3,resplendent,1
receptacle,0.26192,0.2,incandescent,1
path,0.26189,0.15,shining,2
indifference,0.26177,0.2,coruscating,1
corner,0.26174,0.25,bright,14
alley,0.26173,0.2,lit,1
resourcefulness,0.26165,0.1,brilliant,1
virgin,0.26163,0.25,lustrous,1
turn,0.26146,0.45,lighted,85
normal,0.26143,0.15,bright,1
apathetically,0.26139,0.4,gleaming,1
shy,0.26138,0.1,intense,1
side,0.26136,0.15,bright,29
rustle,0.26131,0.3,coruscating,2
humorously,0.26128,0.35,brilliant,1
harlequin,0.26126,0.4,phosphorescent,1
poolroom,0.26117,0.1,lighted,1
oblivion,0.26107,0.15,coruscating,2
midsummer,0.26103,0.75,resplendent,2
indifferent,0.26094,0.45,bright,2
scurry,0.26088,0.5,gleaming,1
partake,0.26087,0.15,resplendent,1
seas,0.26069,0.3,phosphorescent,1
tune,0.26063,0.05,scintillating,2
original,0.26032,0.2,brilliant,1
laughter,0.2603,0.5,coruscating,13
commensurate,0.26027,0.1,resplendent,1
smokeing,0.26025,0.1,lighted,1
mint,0.26019,0.1,lustrous,6
reality,0.26018,0.15,vivid,2
casual,0.26003,0.3,intense,6
gust,0.25997,0.15,coruscating,4
daze,0.25994,0.55,resplendent,1
heaven,0.25993,0.2,resplendent,1
ravenously,0.2599,0.35,gleaming,1
wan,0.2598,0.45,lit,4
fright,0.25978,0.4,dazzling,1
bump,0.25973,0.15,glowing,1
confound,0.25971,0.05,dazzling,1
snatch,0.2597,0.2,gleaming,2
costume,0.25964,0.15,resplendent,4
insincerity,0.25948,0.45,coruscating,1
dust,0.25939,0.6,shining,10
earnestly,0.25932,0.1,resplendent,3
extra,0.25931,0.1,intense,2
brake,0.25925,0.2,lighted,4
circle,0.25922,0.25,glowing,8
sharply,0.25912,0.75,bright,7
torpedo,0.259,0.2,phosphorescent,1
firmness,0.25896,0.2,lustrous,1
moustache,0.25891,0.2,resplendent,1
scrubbing,0.25888,0.3,gleaming,1
suggestion,0.25886,0.05,brilliant,6
signal,0.25886,0.2,illuminated,1
compulsion,0.25885,0.1,intense,1
create,0.2588,0.1,dazzling,1
second,0.25878,0.15,scintillating,10
knob,0.25877,0.25,lighted,1
discreetly,0.25872,0.3,gleaming,2
table,0.25851,0.1,lighted,33
exactly,0.25851,0.05,brilliant,3
peremptory,0.25846,0.05,coruscating,1
straggle,0.25843,0.35,resplendent,1
switch,0.25838,0.25,lighted,3
bead,0.2583,0.4,phosphorescent,3
afternoon,0.25828,0.3,intense,44
frightened,0.25822,0.5,intense,3
attract,0.25822,0.15,bright,2
unheard,0.25812,0.15,brilliant,1
waltz,0.25812,0.3,scintillating,1
palm,0.25802,0.25,lighted,2
gentleman,0.2579,0.1,resplendent,5
image,0.25781,0.2,illuminated,1
superfluous,0.2578,0.35,resplendent,1
bow,0.2578,0.15,lighted,2
design,0.25779,0.1,brilliant,2
set,0.25762,0.3,lighted,17
briefcase,0.25753,0.05,gleaming,1
advanced,0.25745,0.25,dazzling,1
cheap,0.25738,0.2,brilliant,2
personal,0.25737,0.1,vivid,5
laugh,0.25731,0.15,brilliant,25
door,0.25714,0.25,lighted,71
hum,0.25714,0.45,glowing,2
absence,0.25712,0.25,intense,3
imitation,0.25703,0.45,phosphorescent,1
virtue,0.25702,0.25,resplendent,1
sound,0.25701,0.55,brilliant,36
consoling,0.257,0.45,resplendent,1
despair,0.25698,0.4,coruscating,2
lawn,0.25694,0.05,lighted,27
drizzle,0.25678,0.4,shining,2
kitchen,0.25676,0.2,gleaming,9
scared,0.25669,0.15,intense,2
uncertainty,0.25667,0.05,intense,1
muttering,0.25662,0.3,gleaming,1
odour,0.25657,0.25,phosphorescent,3
day,0.25643,0.25,bright,64
insistently,0.25641,0.5,resplendent,1
alertly,0.25627,0.55,scintillating,2
intently,0.25619,0.35,gleaming,3
response,0.25609,0.1,intense,1
wind,0.25602,0.25,shining,14
work,0.25591,0.1,brilliant,18
overlook,0.25589,0.15,dazzling,2
attain,0.25589,0.25,lustrous,2
panel,0.25571,0.1,illuminated,1
exercise,0.25565,0.05,intense,3
mouthed,0.25559,0.35,glowing,1
breath,0.25555,0.45,glowing,11
shawl,0.25554,0.35,lustrous,1
panic,0.25553,0.05,intense,4
invariably,0.25549,0.3,brilliant,2
indicate,0.25549,0.05,illuminated,3
swamp,0.25548,0.1,phosphorescent,2
rope,0.25547,0.15,lighted,2
regular,0.25544,0.05,intense,3
tactlessly,0.25542,0.15,coruscating,1
hover,0.25538,0.3,glowing,5
unconvincingly,0.25534,0.3,coruscating,1
effeminate,0.25531,0.1,lustrous,1
decoration,0.25531,0.55,illuminated,1
privilege,0.25521,0.05,shining,2
conductor,0.25515,0.3,radiant,1
gently,0.25493,0.35,gleaming,1
trot,0.25492,0.1,scintillating,2
gulp,0.25492,0.15,gleaming,1
sorrow,0.2549,0.45,intense,1
associated,0.25489,0.1,illuminated,1
soon,0.25485,0.05,bright,7
volume,0.25485,0.2,luminous,2
brooded,0.25482,0.45,lit,1
pervade,0.25479,0.2,coruscating,3
eyesore,0.25477,0.3,gleaming,2
frozen,0.25476,0.4,glowing,1
nervous,0.25463,0.15,intense,6
trick,0.25462,0.1,brilliant,2
lake,0.25447,0.15,lighted,4
merely,0.25445,0.55,resplendent,4
privileged,0.25438,0.25,brilliant,1
commonplace,0.25432,0.45,dazzling,1
nightmare,0.2543,0.15,vivid,1
action,0.25428,0.1,intense,1
ready,0.25428,0.15,bright,3
roadster,0.25413,0.25,gleaming,2
cautiously,0.254,0.3,lighted,1
inhabit,0.25399,0.25,resplendent,1
polite,0.25382,0.15,brilliant,6
locked,0.25381,0.15,lit,1
snobbishly,0.2538,0.25,resplendent,2
reveal,0.25378,0.2,illuminated,1
shocked,0.25371,0.15,glowing,2
cheer,0.25368,0.35,bright,1
shed,0.25362,0.25,shining,1
wet,0.25359,0.35,bright,11
womb,0.25353,0.1,radiant,1
inspire,0.25341,0.2,brilliant,1
feature,0.25338,0.25,dazzling,1
ignorant,0.25336,0.1,brilliant,1
poolrooms,0.25333,0.15,lighted,1
honestly,0.25326,0.05,brilliant,1
belly,0.25314,0.2,glowing,1
foot,0.25299,0.05,lighted,31
cordial,0.25298,0.35,glowing,3
literally,0.25285,0.15,lit,2
electrocute,0.25281,0.2,phosphorescent,1
worth,0.25278,0.05,brilliant,3
curiosity,0.2527,0.25,intense,5
fairy,0.25269,0.55,lighted,1
way,0.25258,0.15,brilliant,76
indeterminate,0.2525,0.3,luminous,1
gratitude,0.25234,0.25,glowing,2
round,0.25221,0.2,scintillating,4
horn,0.2522,0.35,lighted,4
tropical,0.25214,0.55,radiant,1
narrow,0.25195,0.2,bright,2
wrong,0.25184,0.05,brilliant,7
joke,0.2518,0.05,brilliant,1
unadaptable,0.25178,0.2,brilliant,1
entangled,0.25178,0.55,phosphorescent,1
sinking,0.25175,0.1,phosphorescent,1
babbled,0.25172,0.35,glowing,1
forever,0.2517,0.2,bright,12
pessimist,0.25162,0.15,bright,1
gradually,0.2516,0.1,bright,5
motorboat,0.25154,0.1,phosphorescent,2
isolation,0.25153,0.05,intense,1
hiss,0.25149,0.3,coruscating,1
book,0.25144,0.2,brilliant,21
terrified,0.25142,0.35,glowing,1
pneumatic,0.25138,0.2,incandescent,1
weedy,0.25134,0.25,phosphorescent,1
wafer,0.2513,0.2,luminescent,1
crêpe,0.25119,0.1,lustrous,1
wonder,0.25114,0.1,brilliant,19
innuendo,0.25109,0.1,scintillating,2
whispering,0.25107,0.25,gleaming,1
madman,0.25055,0.1,brilliant,2
contempt,0.25054,0.2,coruscating,2
remain,0.25048,0.2,bright,9
cement,0.25044,0.1,phosphorescent,1
actually,0.2504,0.05,brilliant,3
subject,0.25037,0.1,intense,8
discovery,0.25034,0.15,phosphorescent,1
jut,0.25033,0.25,gleaming,2
upright,0.25032,0.15,illuminated,1
uncertainly,0.25022,0.2,gleaming,1
universal,0.25021,0.15,radiant,1
sink,0.2501,0.2,gleaming,4
stand,0.2501,0.15,shining,54
shower,0.25007,0.15,radiant,1
rock,0.25007,0.15,phosphorescent,5
stationary,0.25006,0.3,phosphorescent,1
melody,0.24987,0.35,coruscating,2
unhappily,0.24983,0.2,resplendent,2
pioneer,0.24965,0.1,brilliant,1
veranda,0.2496,0.2,lighted,5
right,0.24954,0.1,bright,50
breathing,0.24949,0.45,intense,1
fluctuating,0.24931,0.25,intense,1
newly,0.24923,0.4,resplendent,1
concentrate,0.24915,0.1,intense,3
opportunity,0.24909,0.2,brilliant,3
obtrusive,0.24902,0.6,bright,1
obscurity,0.24898,0.25,shining,1
bookcase,0.24895,0.15,lighted,1
vanish,0.24894,0.45,lustrous,7
saucer,0.24885,0.2,glowing,1
tiger,0.24884,0.2,phosphorescent,2
hasty,0.24873,0.1,brilliant,2
quiver,0.24871,0.2,coruscating,2
oak,0.24862,0.3,lustrous,1
popular,0.24855,0.2,brilliant,4
violently,0.24852,0.2,intense,5
bathing,0.24846,0.3,resplendent,1
lonely,0.24845,0.4,bright,2
produce,0.24838,0.5,dazzling,2
particular,0.2483,0.1,intense,6
vulnerable,0.24811,0.1,intense,1
fifties,0.2481,0.25,resplendent,1
confusion,0.24801,0.05,intense,6
roof,0.24764,0.3,gleaming,2
promise,0.24761,0.35,bright,13
heap,0.24759,0.2,gleaming,8
modesty,0.24753,0.2,radiant,1
urge,0.24735,0.05,intense,8
expensive,0.24723,0.25,intense,1
balloon,0.24719,0.15,lighted,2
complication,0.24719,0.05,intense,1
chasm,0.24717,0.15,gleaming,1
greenhouse,0.2471,0.25,incandescent,1
catch,0.24698,0.05,scintillating,12
lightly,0.24677,0.35,lustrous,3
confidently,0.24673,0.5,dazzling,1
actual,0.24671,0.1,intense,2
feel,0.2467,0.15,bright,40
disappear,0.2467,0.3,bright,8
yawn,0.24661,0.05,scintillating,4
trunk,0.24654,0.1,lighted,1
slit,0.24653,0.4,lighted,1
aspire,0.24646,0.1,bright,1
bungalow,0.24644,0.05,resplendent,1
legend,0.2464,0.35,resplendent,2
shore,0.24633,0.05,phosphorescent,6
character,0.24627,0.1,vivid,3
begin,0.24625,0.05,intense,62
house,0.24609,0.1,lighted,103
abnormal,0.24608,0.2,intense,1
authoritatively,0.24591,0.25,resplendent,1
frown,0.24591,0.2,glowing,6
impossible,0.24552,0.1,brilliant,2
waver,0.24548,0.1,intense,2
musty,0.24545,0.4,bright,2
later,0.24537,0.05,bright,25
uncertain,0.24531,0.25,bright,3
lemon,0.24524,0.2,bright,4
warning,0.2452,0.3,illuminated,1
see,0.24518,0.15,shining,169
legion,0.2451,0.2,gleaming,2
ferryboat,0.24504,0.15,phosphorescent,1
shave,0.24494,0.05,lustrous,2
absolute,0.24494,0.3,brilliant,4
farewell,0.2449,0.05,coruscating,1
inevitably,0.24483,0.1,intense,1
demand,0.2448,0.05,intense,28
alarm,0.24459,0.2,lighted,3
bell,0.24458,0.15,lighted,5
greedy,0.24449,0.05,brilliant,1
rove,0.24439,0.15,phosphorescent,1
unsteady,0.24428,0.4,luminous,1
annoyed,0.24426,0.15,intense,1
hill,0.24405,0.15,shining,5
beaux,0.24396,0.35,resplendent,1
clasp,0.24387,0.15,lustrous,1
testimony,0.24375,0.05,vivid,2
substantiality,0.24374,0.25,luminous,1
familiarity,0.24369,0.1,intense,1
important,0.24365,0.15,intense,4
depression,0.24362,0.05,intense,1
blanket,0.24359,0.1,glowing,3
imaginary,0.24355,0.35,luminous,1
banner,0.24351,0.35,glowing,2
christmas,0.24351,0.15,lighted,4
cast,0.24348,0.6,dazzling,1
groaning,0.24346,0.2,gleaming,1
absorb,0.24341,0.35,intense,3
mystery,0.24331,0.35,luminous,4
creak,0.24329,0.1,gleaming,2
dear,0.24326,0.1,brilliant,4
standard,0.24326,0.1,incandescent,3
notoriety,0.24322,0.05,intense,1
theatre,0.24321,0.2,lit,1
bustle,0.24319,0.1,resplendent,1
imagine,0.24318,0.15,brilliant,5
cobbled,0.24306,0.35,gleaming,1
whistle,0.24299,0.2,coruscating,3
shiftlessness,0.24295,0.25,coruscating,1
brute,0.24289,0.15,coruscating,1
orchestra,0.24279,0.4,resplendent,7
hesitant,0.24276,0.1,intense,1
offer,0.24273,0.1,dazzling,3
shallow,0.24271,0.2,intense,1
clench,0.2426,0.15,gleaming,1
remark,0.24257,0.2,brilliant,23
crab,0.24256,0.1,phosphorescent,1
potato,0.24256,0.15,phosphorescent,1
pore,0.24238,0.3,luminescent,1
wall,0.24236,0.25,illuminated,12
dignity,0.24232,0.25,resplendent,1
sentimental,0.24231,0.35,vivid,4
outdoors,0.24217,0.25,lighted,3
calmly,0.24214,0.2,gleaming,3
swimming,0.24208,0.1,phosphorescent,4
fist,0.24207,0.25,gleaming,1
sceptically,0.24205,0.15,glowing,1
stir,0.24191,0.1,intense,5
hearse,0.2419,0.2,lighted,2
sheepishly,0.24187,0.05,gleaming,1
dressing,0.24186,0.15,resplendent,3
bonnet,0.24182,0.15,resplendent,1
scream,0.24182,0.1,intense,1
park,0.24179,0.05,lighted,8
trace,0.24177,0.25,phosphorescent,3
diminished,0.24174,0.15,intense,1
formal,0.2417,0.2,intense,2
success,0.24169,0.1,shining,1
weight,0.24169,0.05,lustrous,1
commotion,0.24164,0.1,intense,2
blazer,0.2416,0.2,resplendent,1
eyelash,0.24157,0.35,lustrous,1
secrecy,0.24152,0.05,intense,1
hatbox,0.2413,0.2,resplendent,1
gruffness,0.24127,0.15,gleaming,1
savoury,0.24123,0.2,scintillating,1
oculist,0.24115,0.15,coruscating,1
beetle,0.24111,0.1,phosphorescent,1
affectation,0.2411,0.2,coruscating,1
compose,0.24109,0.2,coruscating,1
forties,0.24103,0.25,resplendent,1
prig,0.24097,0.15,coruscating,1
scamper,0.24094,0.15,coruscating,1
sacredness,0.24087,0.15,radiant,1
echo,0.24086,0.25,coruscating,3
hurt,0.2408,0.05,intense,2
riot,0.24073,0.25,vivid,1
level,0.24072,0.05,intense,2
like,0.24071,0.2,glowing,128
completely,0.24068,0.25,brilliant,4
blindness,0.24067,0.3,dazzling,1
cream,0.24063,0.2,lustrous,3
concrete,0.24062,0.35,gleaming,1
simultaneously,0.24059,0.2,illuminated,3
pitful,0.24058,0.2,brilliant,1
rouge,0.24054,0.55,luminescent,1
near,0.24051,0.15,bright,10
eyeball,0.2404,0.3,glowing,1
subterfuge,0.24034,0.2,dazzling,1
verandas,0.24031,0.2,resplendent,1
critical,0.24012,0.15,brilliant,1
corrugate,0.23992,0.25,phosphorescent,1
shiftless,0.23992,0.4,bright,1
identical,0.23989,0.2,resplendent,2
flower,0.23989,0.65,bright,12
rind,0.23983,0.1,lustrous,1
upward,0.2398,0.55,gleaming,1
corridor,0.23974,0.2,lighted,1
oh,0.23954,0.05,brilliant,43
speculation,0.23949,0.1,intense,1
haste,0.23948,0.1,coruscating,1
silence,0.23942,0.4,intense,10
indignantly,0.23921,0.2,coruscating,3
heart,0.23921,0.15,radiant,19
cious,0.2392,0.4,resplendent,2
discover,0.23915,0.05,dazzling,5
picnic,0.23909,0.05,lighted,1
welcome,0.23905,0.15,bright,3
suite,0.23901,0.05,resplendent,2
winter,0.23901,0.2,intense,4
rotten,0.23895,0.3,glowing,2
tissue,0.23893,0.15,luminescent,1
suddenly,0.23892,0.55,intense,40
existence,0.23888,0.05,luminous,1
exalt,0.23884,0.25,resplendent,1
embarrassment,0.23879,0.1,intense,5
relief,0.23876,0.05,intense,2
tiptoe,0.23869,0.35,gleaming,4
beluga,0.23858,0.15,incandescent,2
aggressively,0.2385,0.1,intense,2
entertainment,0.23845,0.15,dazzling,1
choice,0.23841,0.15,brilliant,1
wriggle,0.23834,0.15,coruscating,1
pipe,0.23833,0.15,lighted,1
bring,0.23832,0.15,dazzling,24
wave,0.23829,0.35,radiant,12
descend,0.23807,0.3,resplendent,2
thoroughness,0.23807,0.3,coruscating,1
suffer,0.23806,0.05,intense,1
dance,0.23801,0.35,scintillating,12
wingless,0.23796,0.45,resplendent,1
settee,0.23784,0.1,lighted,2
spoil,0.23783,0.1,brilliant,1
fashion,0.23779,0.15,dazzling,1
spring,0.23763,0.1,bright,10
string,0.23758,0.35,scintillating,4
week,0.2375,0.05,intense,23
weep,0.23744,0.3,gleaming,2
enjoy,0.23744,0.25,scintillating,7
sailor,0.23742,0.05,phosphorescent,1
perfume,0.23734,0.25,luminous,1
crunch,0.23734,0.15,intense,2
nobility,0.23718,0.15,resplendent,1
cursing,0.23715,0.2,shining,1
fully,0.2371,0.35,illuminated,3
master,0.23698,0.05,brilliant,2
drunken,0.23695,0.35,incandescent,1
reproachfully,0.23693,0.15,resplendent,1
device,0.23691,0.1,phosphorescent,1
straight,0.23684,0.35,bright,4
accomplishment,0.23675,0.2,dazzling,1
innocently,0.23674,0.35,gleaming,5
beating,0.23673,0.15,intense,2
disgusted,0.23673,0.1,glowing,1
sign,0.2367,0.2,glowing,8
possessively,0.2367,0.15,gleaming,1
rapidly,0.23654,0.25,bright,2
carelessly,0.2365,0.4,lighted,1
kid,0.23635,0.1,bright,1
force,0.23634,0.1,intense,7
caravansary,0.23631,0.25,resplendent,1
steadily,0.2363,0.3,bright,1
disapproval,0.23629,0.15,intense,1
match,0.2362,0.1,scintillating,2
contour,0.23609,0.2,luminous,2
bridal,0.23608,0.2,resplendent,1
fender,0.23606,0.05,lighted,3
middle,0.23589,0.1,bright,11
form,0.23579,0.3,scintillating,9
emerge,0.23572,0.35,intense,5
swivel,0.2356,0.15,lighted,1
notice,0.2356,0.05,glowing,6
juice,0.23559,0.2,phosphorescent,1
saxophone,0.23558,0.2,coruscating,2
scrutinize,0.23555,0.1,gleaming,2
thousand,0.23553,0.15,gleaming,6
blow,0.23539,0.15,intense,14
wire,0.23537,0.25,phosphorescent,12
investigation,0.23531,0.05,intense,3
double,0.23528,0.35,lighted,1
momentum,0.23527,0.1,scintillating,1
precipitately,0.23516,0.15,resplendent,1
beget,0.2351,0.15,resplendent,1
dining,0.23507,0.25,lighted,2
sideboard,0.23506,0.05,gleaming,1
limited,0.235,0.05,intense,3
follies,0.23498,0.15,resplendent,1
glove,0.23496,0.35,lighted,1
building,0.23493,0.15,gleaming,2
flinch,0.23486,0.1,coruscating,1
hammerhead,0.23482,0.15,phosphorescent,1
shell,0.23478,0.2,lustrous,1
reputation,0.23472,0.2,brilliant,1
stranger,0.2346,0.4,dazzling,5
gasp,0.23458,0.35,scintillating,3
intact,0.23455,0.25,illuminated,1
outlet,0.23444,0.1,incandescent,1
entirely,0.23437,0.2,brilliant,4
expression,0.23431,0.4,radiant,16
invent,0.2343,0.1,brilliant,4
man,0.23426,0.2,brilliant,157
abound,0.23419,0.15,dazzling,1
marsh,0.23416,0.15,phosphorescent,2
boy,0.23412,0.1,bright,17
mischief,0.23412,0.05,dazzling,1
phenomenon,0.23411,0.3,intense,1
improve,0.23407,0.05,bright,2
crush,0.23397,0.05,intense,3
tower,0.23393,0.25,gleaming,4
guestroom,0.23386,0.3,lighted,1
impersonal,0.23386,0.25,intense,2
defence,0.23382,0.05,coruscating,1
purposeless,0.23374,0.35,incandescent,3
space,0.23371,0.2,bright,4
distortion,0.23362,0.2,vivid,1
remember,0.23359,0.05,vivid,28
slowly,0.23355,0.3,intense,18
nibble,0.23354,0.1,scintillating,1
console,0.23352,0.15,lighted,1
part,0.23352,0.05,intense,13
barrier,0.23349,0.05,radiant,2
theoretical,0.23348,0.3,scintillating,1
chatter,0.23344,0.1,scintillating,4
barely,0.23342,0.3,intense,1
husky,0.23339,0.35,lustrous,6
rajah,0.23327,0.15,resplendent,1
float,0.23325,0.3,phosphorescent,8
audibly,0.2332,0.45,illuminated,1
peer,0.23314,0.05,glowing,4
conscientiously,0.23314,0.35,lustrous,1
occasion,0.23311,0.15,dazzling,1
whimper,0.23298,0.15,coruscating,1
unhappy,0.23293,0.3,brilliant,2
cross,0.23279,0.3,lighted,7
coupé,0.23279,0.15,lustrous,12
seven,0.23275,0.25,scintillating,5
satisfactory,0.2327,0.25,brilliant,1
aged,0.23266,0.05,lustrous,1
chest,0.23263,0.15,gleaming,1
painting,0.23261,0.35,illuminated,1
punch,0.23254,0.15,dazzling,1
quality,0.23253,0.25,vivid,11
snow,0.23252,0.1,shining,4
impulse,0.23248,0.15,intense,2
unrevealed,0.23244,0.2,illuminated,1
mention,0.23239,0.1,glowing,7
specialist,0.23233,0.05,brilliant,1
generate,0.23225,0.15,intense,1
discipline,0.2322,0.05,intense,1
hate,0.23214,0.1,intense,6
constantly,0.23213,0.1,intense,1
world,0.23207,0.15,dazzling,33
gibberish,0.23204,0.15,coruscating,1
dismayed,0.23204,0.05,glowing,1
kindly,0.23202,0.05,brilliant,2
libertine,0.23193,0.15,coruscating,1
having,0.23189,0.15,scintillating,4
series,0.23171,0.1,scintillating,9
bleed,0.23171,0.15,vivid,1
chauffeur,0.23168,0.05,resplendent,10
shout,0.23166,0.15,glowing,6
blot,0.23159,0.1,coruscating,1
apartment,0.23152,0.15,bright,10
nature,0.23152,0.2,luminous,3
manner,0.23146,0.25,resplendent,4
doze,0.23145,0.3,phosphorescent,1
engage,0.23145,0.05,intense,5
bruise,0.23136,0.3,bright,1
rocky,0.23131,0.3,bright,1
alert,0.23131,0.25,bright,3
stick,0.23127,0.2,lighted,3
clutch,0.23123,0.15,lustrous,1
casually,0.23118,0.15,gleaming,6
cape,0.23112,0.25,resplendent,1
describe,0.23102,0.1,vivid,4
consume,0.23096,0.05,incandescent,1
trouble,0.23088,0.1,intense,9
unsought,0.23084,0.35,coruscating,1
saloon,0.23081,0.2,gleaming,2
moth,0.23067,0.35,luminescent,2
fourth,0.23047,0.05,scintillating,1
give,0.2303,0.15,bright,59
swim,0.2302,0.1,phosphorescent,1
desert,0.23016,0.2,shining,2
whitewash,0.23012,0.15,lustrous,1
shape,0.22993,0.3,vivid,10
hell,0.22993,0.05,brilliant,3
dampen,0.22985,0.15,intense,1
supper,0.22984,0.15,lighted,8
apparently,0.22984,0.25,brilliant,6
drawing,0.22982,0.25,vivid,4
unpunctual,0.22978,0.05,coruscating,1
brush,0.22978,0.35,luminous,4
totter,0.22976,0.15,resplendent,1
cardinal,0.22974,0.2,radiant,1
advertisement,0.22969,0.15,glowing,4
forest,0.22969,0.15,phosphorescent,2
squawk,0.22963,0.05,coruscating,1
will,0.22953,0.05,bright,37
seaward,0.22951,0.25,phosphorescent,1
holly,0.2295,0.25,lighted,1
remote,0.22948,0.2,illuminated,2
voice,0.22942,0.15,vivid,69
advice,0.22941,0.05,brilliant,2
theirs,0.22932,0.05,bright,1
frantically,0.22923,0.15,gleaming,1
amuse,0.22901,0.15,dazzling,2
permeate,0.22898,0.3,coruscating,1
cluster,0.22895,0.4,gleaming,3
tray,0.22893,0.1,lighted,3
blues,0.2289,0.35,bright,1
maybe,0.22882,0.05,bright,5
mistress,0.2288,0.2,resplendent,3
footstep,0.22878,0.2,shining,2
scatter,0.22851,0.5,phosphorescent,1
slap,0.22849,0.15,coruscating,4
conscious,0.22845,0.2,luminous,1
grail,0.22834,0.3,glowing,1
shirtwaist,0.22832,0.1,incandescent,2
presumptuous,0.22825,0.1,brilliant,1
incessantly,0.22823,0.3,gleaming,6
hemisphere,0.22822,0.15,bright,1
presently,0.22819,0.05,resplendent,4
change,0.22812,0.05,bright,28
human,0.22811,0.15,luminous,8
gulls,0.22811,0.2,gleaming,1
kicking,0.22811,0.1,shining,1
communicative,0.2281,0.2,brilliant,1
left,0.22806,0.15,illuminated,3
observer,0.22805,0.1,luminous,1
tide,0.22801,0.15,shining,2
ceremony,0.22791,0.15,resplendent,1
yard,0.2279,0.1,lighted,9
false,0.22783,0.1,vivid,1
challenge,0.22782,0.05,intense,1
pencil,0.2278,0.35,lighted,1
limousine,0.22775,0.05,gleaming,3
detachment,0.22768,0.05,intense,1
old,0.22761,0.1,incandescent,87
briefly,0.22749,0.2,shining,1
reluctant,0.22748,0.1,intense,5
parallel,0.22739,0.15,illuminated,1
muster,0.22736,0.1,scintillating,1
grain,0.2271,0.05,lustrous,1
mediterranean,0.22695,0.2,radiant,1
examine,0.22694,0.05,illuminated,4
dozen,0.22693,0.15,scintillating,18
flank,0.22678,0.2,coruscating,1
