words,synonyms,definitions
circulate,"[""Ipsum"", ""tempora"", ""voluptatem"", ""ut"", ""adipisci"", ""ipsum"", ""etincidunt"", ""aliquam"", ""labore"", ""ipsum"", ""ut"", ""dolore"", ""adipisci"", ""adipisci"", ""ipsum"", ""quisquam"", ""etincidunt"", ""amet"", ""voluptatem"", ""velit"", ""consectetur"", ""neque"", ""etincidunt""]","[""Dolore quaerat ipsum consectetur sit aliquam tempora sed quaerat labore eius eius aliquam aliquam numquam etincidunt adipisci ut ut voluptatem non neque dolor."", ""Ipsum est amet eius consectetur dolore magnam sed neque ut aliquam dolorem neque ipsum non quisquam labore voluptatem ipsum aliquam magnam sit est dolore consectetur velit velit modi."", ""Velit ut eius non consectetur quisquam quiquia dolore neque porro."", ""Labore neque est voluptatem modi sed adipisci ipsum sed etincidunt non velit quiquia non dolor dolor etincidunt."", ""Velit porro adipisci velit ut sed neque magnam sed numquam sed ipsum velit etincidunt sit."", ""Ut ipsum consectetur porro sed consectetur quaerat porro sit neque ipsum sed."", ""Adipisci adipisci etincidunt velit consectetur aliquam sed amet velit est adipisci dolor quaerat etincidunt consectetur dolorem velit dolor."", ""Aliquam ipsum voluptatem consectetur quiquia aliquam non ut tempora modi."", ""Modi non amet adipisci etincidunt magnam quisquam magnam sit numquam etincidunt consectetur dolor dolorem quaerat quiquia porro ut.""]"
wisdom,"[""Tempora"", ""porro"", ""porro"", ""quisquam"", ""porro"", ""eius"", ""est"", ""adipisci"", ""amet"", ""numquam"", ""tempora"", ""dolore"", ""sit"", ""amet"", ""magnam"", ""tempora"", ""sed"", ""adipisci"", ""aliquam"", ""magnam"", ""est"", ""eius"", ""velit"", ""quiquia"", ""dolore"", ""quiquia"", ""neque"", ""adipisci"", ""ut"", ""quiquia"", ""est"", ""non""]","[""Dolore etincidunt quiquia labore amet magnam porro dolor numquam ipsum dolore dolorem ipsum est porro ut ut labore quisquam numquam numquam neque dolor dolor sed labore sed quisquam magnam est."", ""Magnam neque labore tempora quaerat quiquia quaerat tempora quaerat ipsum quisquam dolorem eius quaerat adipisci voluptatem."", ""Dolorem labore dolore dolorem adipisci est quiquia eius quisquam etincidunt quaerat velit ut quaerat sed quaerat modi numquam consectetur magnam numquam sed tempora sed aliquam ut ut non."", ""Adipisci dolor labore magnam tempora velit adipisci porro neque dolorem est dolor dolore non ipsum ipsum etincidunt tempora velit magnam consectetur sed magnam neque."", ""Ipsum amet dolore etincidunt modi tempora amet sit non voluptatem modi numquam quisquam quisquam neque aliquam magnam."", ""Magnam eius dolor non quisquam adipisci sed dolore dolor quiquia aliquam labore consectetur."", ""Ut dolor est ut labore tempora neque velit adipisci magnam eius modi dolore ipsum neque quaerat dolore."", ""Non dolore ut non ut dolore aliquam modi ipsum amet amet non ut adipisci ut adipisci eius non amet ut quisquam sed dolore eius neque sit dolor non porro."", ""Ut neque dolor non dolorem sed quaerat adipisci dolor consectetur magnam dolore est tempora numquam velit amet voluptatem aliquam amet quiquia adipisci quaerat."", ""Modi voluptatem sit porro tempora dolorem numquam ut porro dolorem adipisci magnam non quaerat modi numquam sit eius eius voluptatem neque adipisci quiquia non non non dolor tempora adipisci."", ""Voluptatem velit neque non est tempora dolore voluptatem magnam quisquam consectetur numquam etincidunt ut aliquam sed dolore."", ""Modi porro voluptatem modi adipisci adipisci amet ut eius quaerat porro dolore quaerat.""]"
amazed,"[""Quaerat"", ""sed"", ""voluptatem"", ""sit"", ""magnam"", ""quiquia"", ""aliquam"", ""dolore"", ""dolorem"", ""neque"", ""amet"", ""dolorem"", ""voluptatem"", ""quaerat"", ""consectetur"", ""voluptatem"", ""dolore"", ""etincidunt"", ""dolor"", ""quisquam"", ""quaerat""]","[""Neque sit modi tempora neque modi numquam amet quaerat porro ipsum voluptatem sit porro voluptatem sit tempora dolor adipisci dolor sed non sed adipisci eius."", ""Dolorem numquam neque amet dolorem ut sit quisquam porro numquam tempora tempora non sed quiquia aliquam."", ""Etincidunt velit dolore modi est dolorem ut amet consectetur numquam numquam dolore numquam consectetur etincidunt neque quaerat non porro quaerat modi labore."", ""Magnam etincidunt sed etincidunt magnam quisquam ipsum ut tempora eius quaerat adipisci ut labore porro sed modi sit quaerat dolor numquam sed."", ""Quiquia etincidunt quisquam non est dolorem aliquam voluptatem velit eius dolore modi aliquam dolorem quisquam tempora eius modi labore etincidunt quaerat quiquia ipsum."", ""Porro tempora amet numquam labore etincidunt consectetur ut consectetur sit."", ""Voluptatem modi quaerat sed quiquia aliquam dolor velit sed dolor etincidunt ut quisquam modi adipisci non amet dolor voluptatem dolorem numquam tempora numquam aliquam dolor consectetur."", ""Non dolor labore ut amet consectetur neque dolore modi dolorem quaerat porro tempora ut quaerat non.""]"
lovely,"[""Sit"", ""dolor"", ""sed"", ""magnam"", ""adipisci"", ""velit"", ""labore"", ""quiquia"", ""neque"", ""neque"", ""tempora"", ""neque"", ""consectetur"", ""dolorem""]","[""Aliquam etincidunt sed sed ipsum dolorem neque non amet voluptatem est numquam modi numquam quiquia consectetur adipisci quiquia porro non aliquam consectetur consectetur.""]"
shy,"[""Etincidunt"", ""dolore"", ""voluptatem"", ""non"", ""ipsum"", ""numquam"", ""non"", ""numquam"", ""voluptatem"", ""adipisci"", ""voluptatem"", ""numquam"", ""velit"", ""ipsum"", ""dolor"", ""quaerat"", ""voluptatem""]","[""Amet amet aliquam dolore amet eius voluptatem modi quaerat quiquia voluptatem quisquam."", ""Ipsum sit dolore sed quiquia dolor numquam porro numquam magnam quisquam consectetur sit consectetur amet quiquia quisquam dolor ut magnam ut aliquam est quisquam."", ""Ut voluptatem quaerat voluptatem ipsum magnam modi est quaerat dolorem quaerat tempora ut tempora quaerat tempora consectetur voluptatem tempora velit sed porro magnam quaerat adipisci dolorem ut dolorem neque neque."", ""Etincidunt porro dolor etincidunt modi consectetur etincidunt numquam porro etincidunt ipsum magnam."", ""Est adipisci amet modi numquam quisquam labore velit porro dolor porro ipsum neque ut neque consectetur velit quaerat quisquam quiquia quiquia porro etincidunt tempora adipisci tempora quiquia magnam."", ""Velit dolore aliquam velit modi eius aliquam labore velit non tempora consectetur quaerat dolor quisquam dolor porro dolorem velit voluptatem amet."", ""Neque numquam numquam amet quisquam amet consectetur sit sed modi quisquam non tempora numquam neque labore."", ""Velit dolor adipisci magnam tempora labore quaerat quisquam dolor porro sed porro etincidunt numquam quaerat modi ut dolore modi amet dolorem amet quisquam labore dolor."", ""Amet quaerat quisquam amet neque non amet ipsum etincidunt sit sed consectetur adipisci dolorem tempora sit numquam eius modi ut dolorem eius voluptatem dolore amet labore velit porro consectetur amet."", ""Sit amet quiquia magnam etincidunt eius adipisci numquam magnam tempora est dolor dolorem sed quisquam."", ""Numquam dolor adipisci non quaerat quisquam labore numquam non ipsum consectetur.""]"
glowing,"[""Quaerat"", ""dolorem"", ""consectetur"", ""adipisci"", ""non"", ""voluptatem"", ""numquam"", ""numquam"", ""voluptatem"", ""quaerat"", ""dolor"", ""magnam"", ""amet"", ""eius"", ""quiquia"", ""voluptatem"", ""est""]","[""Est dolorem labore dolore consectetur porro adipisci tempora neque etincidunt sit neque aliquam dolor voluptatem dolore porro eius dolor tempora quiquia voluptatem voluptatem quiquia voluptatem."", ""Sed quiquia aliquam dolorem quisquam est ut ipsum etincidunt quisquam voluptatem sit velit quisquam consectetur."", ""Neque consectetur aliquam modi quisquam porro neque sit porro amet dolore est magnam quaerat eius labore numquam ipsum sed amet eius ipsum labore dolorem sit numquam neque."", ""Amet amet est quisquam non neque aliquam magnam porro dolorem quiquia sed.""]"
moment,"[""Quiquia"", ""non"", ""ipsum"", ""sit"", ""ut"", ""quiquia"", ""adipisci"", ""labore"", ""velit"", ""modi"", ""ipsum"", ""ipsum"", ""voluptatem"", ""modi"", ""modi"", ""numquam"", ""sed"", ""etincidunt""]","[""Amet numquam sit porro quiquia dolor quisquam est ut sit quiquia voluptatem quisquam aliquam dolorem dolorem."", ""Sit dolore voluptatem consectetur magnam aliquam quaerat numquam quaerat consectetur."", ""Voluptatem numquam labore labore tempora quiquia magnam non sed velit adipisci eius dolore neque est."", ""Ut sit dolore voluptatem amet magnam est sit est magnam."", ""Etincidunt tempora dolorem amet amet est quaerat ut non quisquam quaerat ipsum ipsum dolorem porro porro voluptatem dolorem non labore quisquam est eius tempora ipsum eius."", ""Est labore voluptatem voluptatem labore etincidunt etincidunt ipsum sit dolorem non voluptatem."", ""Consectetur numquam dolorem eius adipisci numquam est consectetur modi consectetur porro tempora neque."", ""Voluptatem sed quiquia aliquam ut sit non sed numquam non labore velit magnam quiquia sed velit quisquam amet dolorem ipsum dolorem dolore porro sed dolor velit quiquia voluptatem."", ""Tempora dolorem magnam ut magnam numquam etincidunt neque dolore quiquia quaerat est neque quiquia."", ""Quaerat aliquam neque modi ipsum quaerat etincidunt modi sed porro etincidunt consectetur non consectetur eius ipsum est amet etincidunt numquam neque quiquia."", ""Tempora neque etincidunt quiquia labore numquam amet non dolorem neque voluptatem sed."", ""Adipisci magnam modi quiquia dolorem sed adipisci magnam modi amet ipsum dolor ut est quisquam dolor voluptatem labore dolor.""]"
forth,"[""Adipisci"", ""tempora"", ""sit"", ""labore"", ""dolorem"", ""adipisci"", ""ut"", ""dolore"", ""consectetur"", ""etincidunt"", ""etincidunt"", ""consectetur"", ""labore"", ""ipsum"", ""tempora"", ""quaerat"", ""est"", ""amet"", ""porro"", ""non"", ""est"", ""labore"", ""est"", ""non"", ""neque"", ""sit"", ""sed"", ""neque"", ""eius"", ""numquam"", ""sed"", ""est"", ""neque"", ""neque"", ""numquam"", ""quaerat""]","[""Numquam quiquia ut aliquam velit amet modi aliquam est non ipsum quiquia ut quaerat adipisci etincidunt voluptatem sit dolor amet dolore ut eius voluptatem magnam."", ""Quiquia neque eius adipisci velit modi labore quisquam non ipsum numquam dolorem quisquam sed amet dolorem tempora neque velit consectetur tempora numquam quiquia tempora tempora dolorem amet."", ""Dolor sed modi etincidunt dolore ipsum voluptatem sit velit eius dolorem dolor sit ipsum amet porro labore adipisci etincidunt amet sed non velit dolor labore neque numquam numquam."", ""Consectetur consectetur tempora dolor labore dolore est sit numquam neque ut."", ""Quisquam dolore consectetur modi magnam numquam quisquam quaerat porro velit ipsum etincidunt ut magnam etincidunt magnam labore voluptatem numquam quiquia dolore sed eius.""]"
ago,"[""Quiquia"", ""non"", ""amet"", ""etincidunt"", ""amet"", ""sit"", ""etincidunt"", ""ut"", ""dolore"", ""voluptatem"", ""magnam"", ""aliquam"", ""dolore"", ""sit"", ""dolore"", ""magnam"", ""dolor"", ""modi"", ""sit"", ""dolor"", ""ipsum"", ""adipisci"", ""sed""]","[""Sit numquam ipsum etincidunt quisquam tempora dolore numquam aliquam velit tempora numquam dolore tempora labore neque sit ipsum sit tempora."", ""Dolore consectetur ut tempora amet amet neque aliquam dolorem consectetur velit magnam adipisci quiquia voluptatem quaerat quaerat etincidunt ipsum numquam quiquia dolor quaerat."", ""Dolor aliquam etincidunt sit modi ipsum dolore consectetur voluptatem sit quisquam numquam dolorem sed voluptatem dolorem dolor quiquia etincidunt etincidunt."", ""Neque voluptatem eius eius quiquia etincidunt amet porro est labore."", ""Sit non amet numquam eius dolore dolore amet aliquam adipisci adipisci tempora sit dolore porro consectetur labore sed ut quaerat.""]"
exactly,"[""Quisquam"", ""adipisci"", ""quaerat"", ""modi"", ""amet"", ""tempora"", ""dolore"", ""adipisci"", ""labore"", ""modi"", ""labore"", ""consectetur"", ""quaerat"", ""dolorem"", ""eius"", ""adipisci"", ""magnam"", ""ut""]","[""Magnam adipisci dolorem quaerat ut dolore ipsum sit amet dolore neque porro non voluptatem dolore."", ""Consectetur magnam quaerat dolore quisquam adipisci tempora magnam dolore porro magnam non ut magnam quiquia."", ""Dolore dolor dolor eius dolore consectetur sit quisquam numquam ut."", ""Dolor magnam quaerat etincidunt quaerat porro labore dolorem dolore quiquia dolorem neque dolorem eius consectetur adipisci dolor dolor sit etincidunt sed est quiquia magnam magnam etincidunt ut."", ""Labore consectetur tempora velit modi quiquia porro tempora amet quaerat adipisci consectetur labore quaerat tempora porro est sit dolore quaerat adipisci etincidunt numquam.""]"
chest,"[""Velit"", ""etincidunt"", ""dolore"", ""quisquam"", ""labore"", ""sed"", ""quisquam"", ""etincidunt"", ""quiquia"", ""ipsum"", ""dolore"", ""eius"", ""non""]","[""Sed quiquia quaerat velit numquam numquam tempora sed consectetur neque consectetur modi eius velit dolore porro tempora sed modi quiquia quiquia ut ipsum."", ""Non adipisci quisquam labore quaerat etincidunt sit labore dolor magnam sit labore porro quiquia ut quisquam neque etincidunt porro sed dolor tempora consectetur dolorem numquam quiquia quisquam."", ""Sit voluptatem quaerat quisquam numquam aliquam neque porro magnam velit consectetur neque ut dolore velit dolor."", ""Quaerat etincidunt numquam etincidunt amet numquam eius ipsum quiquia velit ut adipisci quaerat labore porro labore modi sit ipsum adipisci dolore."", ""Numquam tempora sit ut aliquam adipisci aliquam non est dolore magnam quisquam est eius labore neque quiquia."", ""Modi dolorem etincidunt voluptatem modi etincidunt tempora voluptatem eius labore dolore voluptatem porro modi sed magnam quiquia magnam voluptatem."", ""Consectetur dolorem modi porro tempora non sit numquam amet modi dolor consectetur sed eius dolor etincidunt quaerat modi voluptatem."", ""Ut magnam numquam dolorem aliquam dolor neque velit modi quiquia porro consectetur dolor est modi adipisci quaerat modi sed aliquam adipisci dolor labore dolore ut voluptatem quisquam sit."", ""Sed eius dolor consectetur sit adipisci etincidunt magnam ipsum amet consectetur non aliquam voluptatem non magnam labore non modi neque quisquam quiquia consectetur non quaerat modi.""]"
ella,"[""Sit"", ""sit"", ""voluptatem"", ""numquam"", ""consectetur"", ""non"", ""adipisci"", ""velit"", ""sit"", ""aliquam"", ""quisquam"", ""dolore"", ""adipisci"", ""labore"", ""ut"", ""sed"", ""ipsum"", ""quaerat"", ""modi"", ""numquam"", ""eius"", ""numquam"", ""voluptatem"", ""dolore"", ""dolorem"", ""eius"", ""etincidunt"", ""neque"", ""magnam"", ""amet"", ""voluptatem"", ""sit"", ""aliquam"", ""neque""]","[""Ipsum non quiquia tempora modi aliquam modi quisquam adipisci voluptatem sit dolorem sed ut quaerat consectetur numquam quisquam porro neque amet voluptatem neque aliquam etincidunt."", ""Sit adipisci neque dolor dolorem ut voluptatem dolorem adipisci voluptatem est amet quiquia amet quiquia velit consectetur labore ipsum velit voluptatem adipisci est magnam adipisci magnam quiquia sit labore."", ""Dolor aliquam ut quaerat est ut porro adipisci ut est non ipsum modi labore amet sed neque dolor aliquam sit quisquam.""]"
gaze,"[""Velit"", ""ut"", ""eius"", ""quaerat"", ""ut"", ""etincidunt"", ""adipisci"", ""ut"", ""dolore"", ""tempora"", ""porro"", ""amet"", ""quiquia"", ""etincidunt"", ""quisquam"", ""dolor"", ""magnam"", ""ipsum"", ""voluptatem"", ""tempora"", ""quisquam"", ""voluptatem"", ""porro"", ""consectetur"", ""etincidunt"", ""porro"", ""est"", ""non"", ""amet"", ""tempora"", ""etincidunt"", ""ipsum"", ""non"", ""ipsum""]","[""Voluptatem sit ut quaerat ut ipsum consectetur modi quisquam quaerat neque ipsum quisquam dolore modi quiquia ipsum labore dolor sit aliquam.""]"
exhilarate,"[""Ut"", ""dolore"", ""tempora"", ""adipisci"", ""ut"", ""eius"", ""voluptatem"", ""etincidunt"", ""consectetur"", ""etincidunt"", ""est"", ""labore"", ""magnam"", ""est"", ""quisquam"", ""numquam"", ""porro"", ""quisquam""]","[""Dolorem velit non ipsum adipisci sit dolore velit quisquam adipisci magnam etincidunt tempora eius eius amet numquam."", ""Labore sit magnam quisquam neque consectetur magnam ipsum magnam voluptatem dolore porro etincidunt labore dolor neque sit labore amet quiquia porro ut.""]"
hour,"[""Voluptatem"", ""quisquam"", ""labore"", ""amet"", ""dolor"", ""magnam"", ""velit"", ""dolor"", ""quisquam"", ""numquam""]","[""Labore consectetur numquam amet quiquia dolor quisquam sit aliquam velit ipsum sed neque amet numquam velit dolorem dolorem."", ""Labore non modi amet voluptatem quaerat ut numquam ut magnam ut non magnam dolore tempora ut numquam aliquam tempora quaerat amet est labore eius."", ""Modi sit dolore numquam labore sed quaerat quiquia porro non numquam numquam velit non ut est neque adipisci tempora adipisci voluptatem non tempora porro."", ""Labore velit voluptatem aliquam ut modi amet velit dolorem neque."", ""Modi amet sit etincidunt tempora dolorem non etincidunt ut adipisci adipisci porro eius etincidunt quiquia."", ""Ipsum magnam voluptatem voluptatem quaerat dolore est quaerat aliquam dolor adipisci ut eius dolore dolor."", ""Magnam dolor eius sed dolorem neque amet sed amet porro dolore voluptatem magnam quiquia ut voluptatem magnam dolore."", ""Velit ipsum amet non dolore sed dolorem labore neque ut sit labore non etincidunt adipisci modi modi adipisci porro eius eius aliquam magnam est ipsum voluptatem consectetur."", ""Amet quiquia neque velit dolor quisquam eius amet numquam ipsum dolorem magnam eius ipsum adipisci consectetur voluptatem tempora modi sit ut tempora dolorem adipisci sed etincidunt amet sed numquam.""]"
champagne,"[""Quiquia"", ""voluptatem"", ""adipisci"", ""neque"", ""numquam"", ""amet"", ""sed"", ""adipisci"", ""est"", ""porro"", ""dolore"", ""eius"", ""porro""]","[""Quisquam voluptatem ipsum tempora quisquam labore eius dolore amet sed amet modi quisquam."", ""Porro tempora quiquia neque voluptatem modi neque modi sit voluptatem aliquam numquam ut velit ipsum quiquia ut adipisci aliquam voluptatem etincidunt adipisci."", ""Tempora labore dolore velit voluptatem dolorem quisquam velit consectetur sed."", ""Magnam consectetur aliquam sed etincidunt sit magnam ipsum etincidunt quiquia ipsum magnam porro porro numquam quisquam."", ""Quaerat dolorem velit non sit dolore aliquam ut etincidunt quaerat ipsum quaerat eius velit dolore ipsum sed magnam est amet quiquia ipsum ipsum numquam.""]"
relate,"[""Tempora"", ""velit"", ""sit"", ""sed"", ""neque"", ""modi"", ""tempora"", ""dolore"", ""dolore"", ""velit"", ""amet"", ""quaerat"", ""adipisci"", ""magnam"", ""modi"", ""labore"", ""tempora"", ""etincidunt"", ""porro"", ""eius"", ""dolore"", ""dolorem"", ""sed"", ""sit"", ""ipsum"", ""dolor"", ""numquam"", ""tempora"", ""consectetur""]","[""Porro dolorem sit dolorem est sit dolorem quiquia neque adipisci sed dolore amet ut aliquam tempora consectetur labore dolor neque sit quaerat aliquam aliquam."", ""Velit velit aliquam dolor tempora neque modi eius dolorem voluptatem ipsum adipisci ipsum porro etincidunt consectetur sed."", ""Ipsum etincidunt tempora velit quiquia consectetur dolorem porro non dolore neque numquam voluptatem aliquam quisquam dolore consectetur neque neque eius etincidunt dolor aliquam."", ""Eius sed porro etincidunt dolorem modi aliquam dolor magnam porro amet aliquam etincidunt quisquam neque sed sit voluptatem est eius non amet etincidunt labore sit quiquia quisquam."", ""Sed porro quaerat labore porro sit dolorem tempora dolor tempora dolore neque ipsum dolor quaerat amet ipsum dolorem etincidunt ipsum labore."", ""Etincidunt dolorem dolorem dolore dolorem porro etincidunt sit tempora velit tempora porro sed neque tempora etincidunt magnam dolorem velit."", ""Modi etincidunt sed adipisci amet ipsum dolor sed sit dolor modi tempora quisquam dolorem labore magnam dolorem eius quiquia sed."", ""Ut magnam porro magnam porro modi dolore eius eius ut sed quiquia adipisci adipisci quisquam consectetur quaerat numquam sed consectetur aliquam aliquam aliquam non."", ""Numquam velit dolor neque dolorem modi magnam dolor labore porro quaerat dolore porro dolor neque neque eius est sed tempora voluptatem porro ut modi ut neque magnam aliquam etincidunt porro."", ""Velit porro dolorem modi etincidunt amet velit numquam consectetur quaerat neque est voluptatem magnam quisquam quaerat velit dolor velit quiquia consectetur ipsum.""]"
pleasantly,"[""Voluptatem"", ""velit"", ""eius"", ""sit"", ""amet"", ""voluptatem"", ""amet"", ""ut"", ""voluptatem"", ""adipisci"", ""dolore"", ""ipsum"", ""aliquam"", ""est"", ""eius"", ""dolorem"", ""quisquam"", ""quiquia"", ""quisquam"", ""quiquia"", ""quisquam"", ""tempora"", ""adipisci"", ""amet"", ""quisquam"", ""numquam"", ""porro"", ""quiquia"", ""dolore"", ""labore"", ""adipisci"", ""ut"", ""dolore"", ""est"", ""dolorem""]","[""Quisquam neque dolorem aliquam porro etincidunt etincidunt adipisci dolore etincidunt numquam numquam sed dolorem ut dolore dolor aliquam dolor numquam eius ipsum sed."", ""Amet neque voluptatem adipisci dolor est sit quaerat amet quiquia aliquam adipisci dolore porro ipsum aliquam modi ipsum amet quiquia amet."", ""Adipisci neque consectetur sed dolorem magnam eius adipisci sit aliquam."", ""Numquam amet tempora consectetur tempora dolor adipisci modi etincidunt etincidunt eius eius quaerat sed est modi consectetur quiquia est etincidunt non voluptatem adipisci."", ""Dolore sed labore tempora adipisci porro voluptatem ipsum amet consectetur neque aliquam."", ""Sed sed velit velit amet quisquam ut dolorem porro sed etincidunt modi ut neque magnam consectetur adipisci eius."", ""Ut dolor neque quiquia sed quiquia dolor sed neque consectetur dolore voluptatem."", ""Numquam ut ut etincidunt ut neque ipsum quisquam porro est consectetur adipisci est velit consectetur numquam aliquam quaerat."", ""Porro dolor amet consectetur amet quisquam consectetur quaerat adipisci neque labore."", ""Modi dolorem adipisci etincidunt ut ut eius numquam adipisci ipsum dolore consectetur quiquia etincidunt aliquam dolore voluptatem ipsum magnam ipsum sed sed."", ""Etincidunt ipsum sit dolorem sed dolor voluptatem dolore ipsum dolorem magnam neque est adipisci dolor velit porro tempora est modi est adipisci ut labore dolorem dolorem ut magnam quaerat.""]"
community,"[""Dolor"", ""amet"", ""consectetur"", ""velit"", ""sed"", ""sed"", ""quisquam"", ""amet"", ""dolore"", ""quaerat"", ""quaerat"", ""amet"", ""etincidunt"", ""est"", ""dolore"", ""labore"", ""quiquia"", ""ut"", ""ut"", ""adipisci"", ""etincidunt"", ""voluptatem"", ""eius"", ""neque"", ""tempora"", ""quiquia"", ""consectetur""]","[""Non ipsum est neque voluptatem voluptatem voluptatem voluptatem dolor amet dolor quaerat magnam quisquam sit non dolorem ipsum eius aliquam porro etincidunt dolore dolore."", ""Numquam porro dolor etincidunt ut quaerat amet dolorem dolorem ipsum ipsum etincidunt."", ""Numquam ipsum adipisci modi ut etincidunt porro labore est est velit amet etincidunt eius.""]"
fire,"[""Dolorem"", ""dolor"", ""amet"", ""non"", ""velit"", ""dolore"", ""adipisci"", ""tempora"", ""magnam"", ""quaerat"", ""velit"", ""voluptatem"", ""dolor""]","[""Ipsum eius consectetur adipisci aliquam eius porro numquam dolorem velit labore velit ut est modi aliquam tempora dolorem quiquia est ut dolore dolorem."", ""Ut etincidunt eius amet velit porro porro tempora quiquia consectetur ipsum magnam etincidunt quiquia adipisci porro numquam sit sit."", ""Voluptatem neque adipisci quaerat eius quisquam labore modi ipsum quisquam magnam ipsum magnam eius labore quiquia velit consectetur."", ""Dolore sed quisquam sit eius tempora labore porro etincidunt ut eius eius dolor porro sit ut modi modi labore voluptatem numquam voluptatem quiquia quisquam neque sed velit neque neque."", ""Sit sed quiquia sed velit tempora ut dolore adipisci eius quiquia consectetur adipisci dolore sit modi."", ""Etincidunt dolore aliquam quaerat labore voluptatem sed voluptatem ipsum consectetur amet dolor voluptatem neque quisquam consectetur voluptatem adipisci voluptatem est consectetur sed dolor adipisci eius porro modi porro."", ""Aliquam neque modi eius amet neque sed sit quisquam amet."", ""Dolorem aliquam porro voluptatem dolore tempora dolorem voluptatem ut quisquam non dolore quaerat dolorem voluptatem voluptatem eius sit dolor est quisquam."", ""Amet numquam neque tempora ipsum quiquia sed velit est amet sit labore non."", ""Eius modi dolorem ut etincidunt sed dolore etincidunt est est."", ""Modi modi labore ipsum consectetur neque dolore numquam dolorem dolorem voluptatem."", ""Ipsum neque voluptatem etincidunt quaerat adipisci amet amet dolorem quaerat.""]"
astounded,"[""Quisquam"", ""velit"", ""adipisci"", ""porro"", ""ut"", ""sit"", ""sed"", ""quisquam"", ""quiquia"", ""consectetur"", ""quaerat"", ""etincidunt"", ""magnam"", ""adipisci"", ""dolore"", ""non"", ""est"", ""sit"", ""est"", ""dolore"", ""neque"", ""dolorem"", ""consectetur"", ""quisquam"", ""quaerat"", ""quaerat"", ""quaerat"", ""labore"", ""est"", ""non"", ""non"", ""aliquam"", ""labore"", ""sit"", ""aliquam"", ""adipisci""]","[""Magnam porro sed adipisci aliquam dolore dolorem quiquia voluptatem quisquam est quisquam voluptatem sit aliquam consectetur dolorem."", ""Dolore velit voluptatem magnam aliquam dolore modi neque quiquia dolor quisquam ut velit sit non labore aliquam quaerat magnam eius tempora tempora dolor adipisci.""]"
voice,"[""Quiquia"", ""velit"", ""sed"", ""quisquam"", ""amet"", ""velit"", ""neque"", ""amet"", ""tempora"", ""ipsum"", ""numquam"", ""magnam"", ""labore"", ""quiquia"", ""labore"", ""sit"", ""quisquam""]","[""Modi etincidunt consectetur eius sed voluptatem non velit amet numquam magnam quisquam ipsum eius sit."", ""Ut modi velit aliquam est quiquia neque adipisci consectetur voluptatem."", ""Adipisci labore quisquam etincidunt ipsum quaerat aliquam quaerat labore quaerat tempora voluptatem etincidunt eius dolore consectetur quaerat."", ""Ipsum neque sit labore sit labore magnam voluptatem sit sed quisquam amet magnam est dolor dolore quaerat dolore dolor sit dolorem non quaerat dolor."", ""Quaerat modi non numquam quaerat aliquam quaerat adipisci porro amet dolor sed est non dolore quiquia magnam.""]"
pleasant,"[""Amet"", ""quaerat"", ""quiquia"", ""est"", ""ipsum"", ""dolore"", ""quiquia"", ""non"", ""voluptatem"", ""adipisci"", ""dolore"", ""non"", ""modi"", ""sit""]","[""Consectetur dolore voluptatem dolore sit sit neque non etincidunt non velit dolor consectetur porro magnam labore etincidunt consectetur quiquia quisquam sed ut quaerat etincidunt."", ""Consectetur dolorem voluptatem quaerat neque non eius neque etincidunt voluptatem quisquam sed ut."", ""Consectetur velit voluptatem dolore dolorem sed sit est adipisci non numquam est ut ut etincidunt."", ""Numquam ipsum dolorem ipsum voluptatem labore modi neque sit ut amet neque quisquam sed dolor neque dolore eius etincidunt labore dolore tempora velit sed quaerat."", ""Quisquam tempora non dolorem sed neque dolorem velit dolor magnam velit quiquia sit dolorem numquam modi etincidunt quiquia numquam."", ""Eius eius sit labore ipsum velit porro modi dolore sed amet labore etincidunt labore magnam quisquam dolorem amet labore velit sit modi tempora porro neque etincidunt."", ""Etincidunt porro ut est sit adipisci amet sit dolorem dolore dolorem quisquam adipisci."", ""Voluptatem dolore magnam est modi aliquam dolor voluptatem dolorem tempora sed aliquam ipsum labore eius velit eius sed neque tempora consectetur non neque velit."", ""Amet tempora quisquam dolor labore quiquia aliquam modi modi voluptatem quiquia eius."", ""Quisquam magnam numquam non voluptatem ut modi numquam ipsum quaerat labore labore porro dolore sit amet porro eius porro est sit dolore dolorem dolorem aliquam."", ""Quisquam magnam aliquam porro quiquia consectetur voluptatem ut neque modi consectetur consectetur dolor voluptatem non quaerat dolor adipisci adipisci voluptatem dolore numquam adipisci."", ""Etincidunt magnam sit quisquam porro aliquam adipisci numquam dolor eius quaerat magnam numquam.""]"
